mode,rank,world,dev,numa_node,mib,bytes_aligned,BW_GBps
0,0,1,0,0,0.250000,262144,36.567
0,0,1,0,0,0.500000,524288,42.937
0,0,1,0,0,1.000000,1048576,48.254
0,0,1,0,0,2.000000,2097152,51.669
0,0,1,0,0,4.000000,4194304,53.563
0,0,1,0,0,8.000000,8388608,54.571
0,0,1,0,0,16.000000,16777216,54.996
0,0,1,0,0,32.000000,33554432,55.240
0,0,1,0,0,64.000000,67108864,55.359
0,0,1,0,0,128.000000,134217728,55.425
0,0,1,0,0,256.000000,268435456,55.450
0,0,1,0,0,512.000000,536870912,55.471
